# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
U9-Y7	67263.5		5.97559e+12
U9-Y10	67351.5		1.27125e+12
U9-Y11	67409.8		5.78553e+13
U9-Z7	76764.3		4.50265e+12
U9-Z10	76836.8		1.02013e+12
U9-Z11	76884.8		4.63316e+13
U9-[7	84636.4		3.5109e+12
U9-[10	84696.8		8.3577e+11
U9-[11	84736.8		3.77041e+13
U9-\7	91231.7		2.80763e+12
U9-\10	91282.6		6.92069e+11
U9-\11	91316.3		3.11543e+13
U9-]7	96812.2		2.28701e+12
U9-]10	96855.4		5.77796e+11
U9-]11	96884.1		2.60721e+13
U9-^7	101576		1.89021e+12
U9-^10	101613		4.86538e+11
U9-^11	101637		2.20521e+13
U10-U12	147.907		1.35219e+08
U10-V8	23105.1		1.33193e+13
U10-V9	23277		2.23691e+11
U10-V12	23391		1.4426e+14
U10-W8	41254.8		8.02668e+12
U10-W9	41390		1.35581e+11
U10-W12	41479.6		1.09617e+14
U10-X8	55651.9		5.26057e+12
U10-X9	55760.1		8.6907e+10
U10-X12	55831.8		8.25832e+13
U10-Y8	67263.5		3.71532e+12
U10-Y9	67351.5		6.36713e+10
U10-Y12	67409.8		6.35174e+13
U10-Z8	76764.3		2.72541e+12
U10-Z9	76836.8		4.63721e+10
U10-Z12	76884.8		4.98571e+13
U10-[8	84636.4		2.07255e+12
U10-[9	84696.8		3.44104e+10
U10-[12	84736.8		3.99419e+13
U10-\8	91231.7		1.6252e+12
U10-\9	91282.6		2.65739e+10
U10-\12	91316.3		3.25494e+13
U10-]8	96812.2		1.3052e+12
U10-]9	96855.4		2.13072e+10
U10-]12	96884.1		2.69028e+13
U10-^8	101576		1.06775e+12
U10-^9	101613		1.75546e+10
U10-^12	101637		2.25073e+13
U11-U13	105.253		4.94924e+07
U11-V9	23129.1		1.27113e+13
U11-V12	23243.1		2.23812e+12
U11-V13	23324.1		1.4661e+14
U11-W9	41242.1		7.65665e+12
U11-W12	41331.7		1.68157e+12
U11-W13	41395.4		1.11132e+14
U11-X9	55612.2		5.03836e+12
U11-X12	55683.9		1.26595e+12
U11-X13	55735		8.35503e+13
U11-Y9	67203.6		3.52775e+12
U11-Y12	67261.9		9.60254e+11
U11-Y13	67303.4		6.43329e+13
U11-Z9	76688.9		2.5899e+12
U11-Z12	76736.9		7.55329e+11
U11-Z13	76771.1		5.04268e+13
U11-[9	84548.9		1.97864e+12
U11-[12	84588.9		6.07635e+11
U11-[13	84617.4		4.03375e+13
U11-\9	91134.7		1.55581e+12
U11-\12	91168.4		4.95109e+11
U11-\13	91192.5		3.28534e+13
U11-]9	96707.5		1.24938e+12
U11-]12	96736.2		4.07843e+11
U11-]13	96756.6		2.71575e+13
U11-^9	101465		1.0202e+12
U11-^12	101489		3.3973e+11
U11-^13	101507		2.27289e+13
U12-U14	105.253		4.19454e+07
U12-V10	23129.1		8.70369e+12
U12-V11	23243.1		1.05375e+11
U12-V14	23324.1		1.77352e+14
U12-W10	41242.1		4.83259e+12
U12-W11	41331.7		5.87327e+10
U12-W14	41395.4		1.25452e+14
U12-X10	55612.2		2.99362e+12
U12-X11	55683.9		3.55773e+10
U12-X14	55735		8.95857e+13
U12-Y10	67203.6		2.02534e+12
U12-Y11	67261.9		2.50775e+10
U12-Y14	67303.4		6.61102e+13
U12-Z10	76688.9		1.43831e+12
U12-Z11	76736.9		1.75725e+10
U12-Z14	76771.1		5.02407e+13
U12-[10	84548.9		1.06677e+12
U12-[11	84588.9		1.266e+10
U12-[14	84617.4		3.92063e+13
U12-\10	91134.7		8.19862e+11
U12-\11	91168.4		9.59323e+09
U12-\14	91192.5		3.1264e+13
U12-]10	96707.5		6.47498e+11
U12-]11	96736.2		7.59804e+09
U12-]14	96756.6		2.53777e+13
U12-^10	101465		5.22233e+11
U12-^11	101489		6.20134e+09
U12-^14	101507		2.09124e+13
U13-U15	78.7456		1.77649e+07
U13-V11	23137.8		8.44014e+12
U13-V14	23218.9		1.97607e+12
U13-V15	23279.5		1.79262e+14
U13-W11	41226.4		4.68282e+12
U13-W14	41290.2		1.38542e+12
U13-W15	41337.9		1.26594e+14
U13-X11	55578.7		2.90941e+12
U13-X14	55629.7		9.87431e+11
U13-X15	55667.9		9.02879e+13
U13-Y11	67156.6		1.95301e+12
U13-Y14	67198.1		7.21219e+11
U13-Y15	67229.2		6.66643e+13
U13-Z11	76631.6		1.38974e+12
U13-Z14	76665.8		5.49619e+11
U13-Z15	76691.4		5.06078e+13
U13-[11	84483.7		1.03539e+12
U13-[14	84512.2		4.29857e+11
U13-[15	84533.5		3.94577e+13
U13-\11	91063.2		7.9711e+11
U13-\14	91087.2		3.42119e+11
U13-\15	91105.2		3.14582e+13
U13-]11	96630.9		6.28814e+11
U13-]14	96651.4		2.76613e+11
U13-]15	96666.7		2.55401e+13
U13-^11	101384		5.0589e+11
U13-^14	101402		2.27068e+11
U13-^15	101415		2.10515e+13
U14-U16	78.7456		1.4069e+07
U14-V12	23137.8		5.4037e+12
U14-V13	23218.9		4.92527e+10
U14-V16	23279.5		2.159e+14
U14-W12	41226.4		2.71184e+12
U14-W13	41290.2		2.4761e+10
U14-W16	41337.9		1.36725e+14
U14-X12	55578.7		1.56757e+12
U14-X13	55629.7		1.40645e+10
U14-X16	55667.9		9.01338e+13
U14-Y12	67156.6		1.00566e+12
U14-Y13	67198.1		9.36221e+09
U14-Y16	67229.2		6.26229e+13
U14-Z12	76631.6		6.86678e+11
U14-Z13	76665.8		6.26191e+09
U14-Z16	76691.4		4.543e+13
U14-[12	84483.7		4.94155e+11
U14-[13	84512.2		4.38422e+09
U14-[16	84533.5		3.41579e+13
U14-\12	91063.2		3.70549e+11
U14-\13	91087.2		3.26539e+09
U14-\16	91105.2		2.64244e+13
U14-]12	96630.9		2.86641e+11
U14-]13	96651.4		2.55106e+09
U14-]16	96666.7		2.09198e+13
U14-^12	101384		2.27141e+11
U14-^13	101402		2.05352e+09
U14-^16	101415		1.68844e+13
U15-U17	61.1409		6.64206e+06
U15-V13	23140.1		5.28734e+12
U15-V16	23200.8		1.81345e+12
U15-V17	23247.9		2.17539e+14
U15-W13	41211.4		2.65155e+12
U15-W16	41259.2		1.13984e+12
U15-W17	41296.2		1.37599e+14
U15-X13	55551		1.53556e+12
U15-X16	55589.2		7.49449e+11
U15-X17	55618.8		9.06368e+13
U15-Y13	67119.4		9.78961e+11
U15-Y16	67150.5		5.16683e+11
U15-Y17	67174.6		6.29888e+13
U15-Z13	76587.1		6.70145e+11
U15-Z16	76612.7		3.75771e+11
U15-Z17	76632.6		4.56545e+13
U15-[13	84433.4		4.84014e+11
U15-[16	84454.8		2.82703e+11
U15-[17	84471.3		3.43093e+13
U15-\13	91008.5		3.63167e+11
U15-\16	91026.4		2.18075e+11
U15-\17	91040.4		2.65425e+13
U15-]13	96572.6		2.80429e+11
U15-]16	96587.9		1.71991e+11
U15-]17	96599.8		2.10179e+13
U15-^13	101323		2.2164e+11
U15-^16	101336		1.3839e+11
U15-^17	101346		1.69662e+13
U16-U18	61.1409		4.66232e+06
U16-V14	23140.1		3.0535e+12
U16-V15	23200.8		2.16758e+10
U16-V18	23247.9		2.61049e+14
U16-W14	41211.4		1.3497e+12
U16-W15	41259.2		9.58564e+09
U16-W18	41296.2		1.38965e+14
U16-X14	55551		7.1513e+11
U16-X15	55589.2		5.00894e+09
U16-X18	55618.8		8.13207e+13
U16-Y14	67119.4		4.29805e+11
U16-Y15	67150.5		3.11173e+09
U16-Y18	67174.6		5.18015e+13
U16-Z14	76587.1		2.7952e+11
U16-Z15	76612.7		1.97089e+09
U16-Z18	76632.6		3.51907e+13
U16-[14	84433.4		1.93679e+11
U16-[15	84454.8		1.33255e+09
U16-[18	84471.3		2.51306e+13
U16-\14	91008.5		1.40833e+11
U16-\15	91026.4		9.69483e+08
U16-\18	91040.4		1.8654e+13
U16-]14	96572.6		1.06187e+11
U16-]15	96587.9		7.4245e+08
U16-]18	96599.8		1.42793e+13
U16-^14	101323		8.23496e+10
U16-^15	101336		5.86074e+08
U16-^18	101346		1.12087e+13
U17-U19	48.8507		2.39409e+06
U17-V15	23139.7		3.00432e+12
U17-V18	23186.8		1.71316e+12
U17-V19	23224.4		2.62514e+14
U17-W15	41198		1.32709e+12
U17-W18	41235.1		9.05942e+11
U17-W19	41264.7		1.3962e+14
U17-X15	55528		7.03905e+11
U17-X18	55557.7		5.28473e+11
U17-X19	55581.4		8.16596e+13
U17-Y15	67089.3		4.20946e+11
U17-Y18	67113.4		3.34742e+11
U17-Y19	67132.7		5.20196e+13
U17-Z15	76551.6		2.74566e+11
U17-Z18	76571.4		2.27782e+11
U17-Z19	76587.3		3.53158e+13
U17-[15	84393.6		1.90769e+11
U17-[18	84410.2		1.62516e+11
U17-[19	84423.4		2.52137e+13
U17-\15	90965.3		1.38658e+11
U17-\18	90979.3		1.20239e+11
U17-\19	90990.4		1.87176e+13
U17-]15	96526.8		1.04305e+11
U17-]18	96538.6		9.17465e+10
U17-]19	96548.1		1.43299e+13
U17-^15	101275		8.06855e+10
U17-^18	101285		7.18704e+10
U17-^19	101293		1.12489e+13
U18-U20	48.8507		1.25714e+06
U18-V16	23139.7		1.44948e+12
U18-V17	23186.8		8.23326e+09
U18-V20	23224.4		3.14061e+14
U18-W16	41198		5.43224e+11
U18-W17	41235.1		3.08394e+09
U18-W20	41264.7		1.25096e+14
U18-X16	55528		2.57319e+11
U18-X17	55557.7		1.44654e+09
U18-X20	55581.4		6.10142e+13
U18-Y16	67089.3		1.424e+11
U18-Y17	67113.4		8.2176e+08
U18-Y20	67132.7		3.42611e+13
U18-Z16	76551.6		8.71008e+10
U18-Z17	76571.4		4.88012e+08
U18-Z20	76587.3		2.12195e+13
U18-[16	84393.6		5.75418e+10
U18-[17	84410.2		3.16769e+08
U18-[20	84423.4		1.41179e+13
U18-\16	90965.3		4.0256e+10
U18-\17	90979.3		2.2352e+08
U18-\20	90990.4		9.91128e+12
U18-]16	96526.8		2.93986e+10
U18-]17	96538.6		1.66335e+08
U18-]20	96548.1		7.25431e+12
U18-^16	101275		2.21997e+10
U18-^17	101285		1.27636e+08
U18-^20	101293		5.48925e+12
U19-U21	39.9301		690283
U19-V17	23137.9		1.43134e+12
U19-V20	23175.5		1.65534e+12
U19-V21	23206.3		3.15411e+14
U19-W17	41186.2		5.36111e+11
U19-W20	41215.8		6.5534e+11
U19-W21	41240		1.25547e+14
U19-X17	55508.9		2.54058e+11
U19-X20	55532.6		3.18527e+11
U19-X21	55551.9		6.12104e+13
U19-Y17	67064.6		1.40082e+11
U19-Y20	67083.9		1.78117e+11
U19-Y21	67099.6		3.43686e+13
U19-Z17	76522.6		8.59342e+10
U19-Z20	76538.5		1.10372e+11
U19-Z21	76551.4		2.12767e+13
U19-[17	84361.4		5.68626e+10
U19-[20	84374.6		7.32891e+10
U19-[21	84385.4		1.41546e+13
U19-\17	90930.4		3.97283e+10
U19-\20	90941.6		5.12925e+10
U19-\21	90950.7		9.93784e+12
U19-]17	96489.8		2.89422e+10
U19-]20	96499.3		3.74553e+10
U19-]21	96507		7.27406e+12
U19-^17	101236		2.18099e+10
U19-^20	101244		2.83103e+10
U19-^21	101251		5.50388e+12
U20-V18	23137.9		4.61612e+11
U20-V19	23175.5		2.14454e+09
U20-V22	23206.3		3.7637e+14
U20-W18	41186.2		1.37934e+11
U20-W19	41215.8		6.40019e+08
U20-W22	41240		8.42434e+13
U20-X18	55508.9		5.6264e+10
U20-X19	55532.6		2.59418e+08
U20-X22	55551.9		3.04857e+13
U20-Y18	67064.6		2.79698e+10
U20-Y19	67083.9		1.31284e+08
U20-Y22	67099.6		1.41676e+13
U20-Z18	76522.6		1.58101e+10
U20-Z19	76538.5		7.21127e+07
U20-Z22	76551.4		7.68999e+12
U20-[18	84361.4		9.82667e+09
U20-[19	84374.6		4.4452e+07
U20-[22	84385.4		4.64032e+12
U20-\18	90930.4		6.5463e+09
U20-\19	90941.6		3.00481e+07
U20-\22	90950.7		3.02197e+12
U20-]18	96489.8		4.59322e+09
U20-]19	96499.3		2.14614e+07
U20-]22	96507		2.08431e+12
U20-^18	101236		3.35582e+09
U20-^19	101244		1.58413e+07
U20-^22	101251		1.50322e+12
U21-V19	23135.6		4.56988e+11
U21-V22	23166.4		1.6286e+12
U21-V23	23192		3.77648e+14
U21-W19	41175.9		1.36478e+11
U21-W22	41200.1		3.62428e+11
U21-W23	41220.3		8.44829e+13
U21-X19	55492.6		5.56688e+10
U21-X22	55512		1.30681e+11
U21-X23	55528.2		3.05633e+13
U21-Y19	67043.9		2.76064e+10
U21-Y22	67059.7		6.053e+10
U21-Y23	67072.8		1.42018e+13
U21-Z19	76498.5		1.56439e+10
U21-Z22	76511.5		3.28349e+10
U21-Z23	76522.3		7.70638e+12
U21-[19	84334.7		9.7278e+09
U21-[22	84345.5		1.9765e+10
U21-[23	84354.5		4.65005e+12
U21-\19	90901.6		6.46856e+09
U21-\22	90910.7		1.2839e+10
U21-\23	90918.3		3.02839e+12
U21-]19	96459.3		4.52907e+09
U21-]22	96467.1		8.84207e+09
U21-]23	96473.6		2.08866e+12
U21-^19	101204		3.30473e+09
U21-^22	101211		6.37342e+09
U21-^23	101217		1.50621e+12
V1-V3	2051.45		5.05317e+11
V1-W2	18780.7		2.64935e+13
V1-W3	20390.9		1.31119e+13
V1-X2	33640.4		2.12408e+13
V1-X3	34927.3		1.19209e+13
V1-Y2	45598.9		1.69904e+13
V1-Y3	46643.5		9.93792e+12
V1-Z2	55364.7		1.36971e+13
V1-Z3	56224.2		8.35398e+12
V1-[2	63442.8		1.12073e+13
V1-[3	64158.5		6.96753e+12
V1-\2	70200.8		9.34033e+12
V1-\3	70803		5.84614e+12
V1-]2	75911.2		-nan
V1-]3	76422.7		4.96128e+12
V1-^2	80779.9		-nan
V1-^3	81218.1		-nan
V2-V4	2051.45		5.01542e+11
V2-W1	18780.7		1.70641e+13
V2-W4	20390.9		1.748e+13
V2-X1	33640.4		1.30042e+13
V2-X4	34927.3		1.62601e+13
V2-Y1	45598.9		9.93542e+12
V2-Y4	46643.5		1.386e+13
V2-Z1	55364.7		7.94116e+12
V2-Z4	56224.2		1.1674e+13
V2-[1	63442.8		6.37438e+12
V2-[4	64158.5		9.81114e+12
V2-\1	70200.8		5.1885e+12
V2-\4	70803		8.31926e+12
V2-]1	75911.2		-nan
V2-]4	76422.7		7.11873e+12
V2-^1	80779.9		-nan
V2-^4	81218.1		-nan
V3-V5	596.863		1.51553e+10
V3-W1	16729.3		5.43727e+13
V3-W4	18339.5		6.23334e+12
V3-W5	18808.5		3.21724e+13
V3-X1	31589		3.85388e+13
V3-X4	32875.8		5.07781e+12
V3-X5	33251.1		2.72121e+13
V3-Y1	43547.4		2.90402e+13
V3-Y4	44592		4.11691e+12
V3-Y5	44896.9		2.21745e+13
V3-Z1	53313.3		2.26516e+13
V3-Z4	54172.8		3.32412e+12
V3-Z5	54423.8		1.83544e+13
V3-[1	61391.4		1.80842e+13
V3-[4	62107		2.73728e+12
V3-[5	62316.3		1.51902e+13
V3-\1	68149.3		1.47795e+13
V3-\4	68751.5		2.29814e+12
V3-\5	68927.7		1.26985e+13
V3-]1	73859.8		-nan
V3-]4	74371.3		1.94966e+12
V3-]5	74521		1.07493e+13
V3-^1	78728.5		-nan
V3-^4	79166.6		-nan
V3-^5	79294.9		9.19581e+12
V4-V6	596.863		1.46722e+10
V4-W2	16729.3		4.50577e+13
V4-W3	18339.5		2.59316e+12
V4-W6	18808.5		3.98725e+13
V4-X2	31589		3.11786e+13
V4-X3	32875.8		1.9098e+12
V4-X6	33251.1		3.40355e+13
V4-Y2	43547.4		2.29845e+13
V4-Y3	44592		1.41627e+12
V4-Y6	44896.9		2.79832e+13
V4-Z2	53313.3		1.78241e+13
V4-Z3	54172.8		1.12346e+12
V4-Z6	54423.8		2.30751e+13
V4-[2	61391.4		1.40722e+13
V4-[3	62107		8.89445e+11
V4-[6	62316.3		1.91399e+13
V4-\2	68149.3		1.13595e+13
V4-\3	68751.5		7.12619e+11
V4-\6	68927.7		1.60715e+13
V4-]2	73859.8		-nan
V4-]3	74371.3		5.83847e+11
V4-]6	74521		1.36398e+13
V4-^2	78728.5		-nan
V4-^3	79166.6		-nan
V4-^6	79294.9		1.1672e+13
V5-V7	289.914		1.80594e+09
V5-W3	17742.6		2.8079e+13
V5-W6	18211.7		3.20814e+12
V5-W7	18439.6		4.52441e+13
V5-X3	32279		2.02315e+13
V5-X6	32654.2		2.63177e+12
V5-X7	32836.7		3.79127e+13
V5-Y3	43995.1		1.51603e+13
V5-Y6	44300		2.14339e+12
V5-Y7	44448.3		3.08108e+13
V5-Z3	53575.9		1.17245e+13
V5-Z6	53827		1.72726e+12
V5-Z7	53949.1		2.54072e+13
V5-[3	61510.2		9.28513e+12
V5-[6	61719.4		1.42575e+12
V5-[7	61821.2		2.09891e+13
V5-\3	68154.7		7.53854e+12
V5-\6	68330.8		1.19988e+12
V5-\7	68416.5		1.75311e+13
V5-]2	73262.9		-nan
V5-]3	73774.4		6.23427e+12
V5-]6	73924.1		1.01824e+12
V5-]7	73997		1.48267e+13
V5-^2	78131.6		-nan
V5-^3	78569.8		-nan
V5-^6	78698.1		8.68168e+11
V5-^7	78760.5		1.26693e+13
V6-V8	289.914		1.7156e+09
V6-W4	17742.6		2.22058e+13
V6-W5	18211.7		8.54342e+11
V6-W8	18439.6		5.51405e+13
V6-X4	32279		1.53849e+13
V6-X5	32654.2		6.02872e+11
V6-X8	32836.7		4.61118e+13
V6-Y4	43995.1		1.1157e+13
V6-Y5	44300		4.31694e+11
V6-Y8	44448.3		3.74508e+13
V6-Z4	53575.9		8.52466e+12
V6-Z5	53827		3.38185e+11
V6-Z8	53949.1		3.06036e+13
V6-[4	61510.2		6.64059e+12
V6-[5	61719.4		2.62781e+11
V6-[8	61821.2		2.52177e+13
V6-\4	68154.7		5.29901e+12
V6-\5	68330.8		2.06512e+11
V6-\8	68416.5		2.1055e+13
V6-]4	73774.4		4.32506e+12
V6-]5	73924.1		1.66853e+11
V6-]8	73997		1.77775e+13
V6-^4	78569.8		-nan
V6-^5	78698.1		1.38413e+11
V6-^8	78760.5		1.5144e+13
V7-V9	171.925		3.71345e+08
V7-W5	17921.7		1.89506e+13
V7-W8	18149.7		2.13964e+12
V7-W9	18284.9		5.80947e+13
V7-X5	32364.3		1.32122e+13
V7-X8	32546.8		1.75014e+12
V7-X9	32655		4.82264e+13
V7-Y5	44010.1		9.64787e+12
V7-Y8	44158.4		1.41969e+12
V7-Y9	44246.4		3.89351e+13
V7-Z5	53537.1		7.3088e+12
V7-Z8	53659.2		1.13651e+12
V7-Z9	53731.6		3.18827e+13
V7-[5	61429.5		5.6966e+12
V7-[8	61531.3		9.3586e+11
V7-[9	61591.7		2.62054e+13
V7-\5	68040.9		4.5685e+12
V7-\8	68126.6		7.85751e+11
V7-\9	68177.5		2.18019e+13
V7-]5	73634.2		3.74066e+12
V7-]8	73707.1		6.64421e+11
V7-]9	73750.3		1.83731e+13
V7-^4	78279.8		-nan
V7-^5	78408.1		3.10757e+12
V7-^8	78470.6		5.64208e+11
V7-^9	78507.7		1.56472e+13
V8-V10	171.925		3.45635e+08
V8-W6	17921.7		1.45684e+13
V8-W7	18149.7		3.59713e+11
V8-W10	18284.9		7.01541e+13
V8-X6	32364.3		9.67271e+12
V8-X7	32546.8		2.41219e+11
V8-X10	32655		5.73989e+13
V8-Y6	44010.1		6.78737e+12
V8-Y7	44158.4		1.65794e+11
V8-Y10	44246.4		4.58457e+13
V8-Z6	53537.1		5.05716e+12
V8-Z7	53659.2		1.27829e+11
V8-Z10	53731.6		3.69623e+13
V8-[6	61429.5		3.86115e+12
V8-[7	61531.3		9.70428e+10
V8-[10	61591.7		3.01331e+13
V8-\6	68040.9		3.03239e+12
V8-\7	68126.6		7.451e+10
V8-\10	68177.5		2.49296e+13
V8-]6	73634.2		2.44362e+12
V8-]7	73707.1		5.9226e+10
V8-]10	73750.3		2.08814e+13
V8-^6	78408.1		2.00863e+12
V8-^7	78470.6		4.8664e+10
V8-^10	78507.7		1.76662e+13
V9-V11	113.922		1.02886e+08
V9-W7	17977.7		1.34806e+13
V9-W10	18112.9		1.62952e+12
V9-W11	18202.5		7.21219e+13
V9-X7	32374.8		8.95869e+12
V9-X10	32483.1		1.31345e+12
V9-X11	32554.8		5.8785e+13
V9-Y7	43986.5		6.32142e+12
V9-Y10	44074.4		1.05018e+12
V9-Y11	44132.7		4.67822e+13
V9-Z7	53487.3		4.66415e+12
V9-Z10	53559.7		8.30829e+11
V9-Z11	53607.8		3.77967e+13
V9-[7	61359.3		3.5641e+12
V9-[10	61419.7		6.78758e+11
V9-[11	61459.8		3.07521e+13
V9-\7	67954.7		2.81449e+12
V9-\10	68005.6		5.65245e+11
V9-\11	68039.3		2.53765e+13
V9-]7	73535.1		2.27518e+12
V9-]10	73578.4		4.73931e+11
V9-]11	73607.1		2.12329e+13
V9-^7	78298.7		1.86956e+12
V9-^10	78335.7		3.99391e+11
V9-^11	78360.3		1.79668e+13
V10-V12	113.922		9.34477e+07
V10-W8	17977.7		1.00653e+13
V10-W9	18112.9		1.69457e+11
V10-W12	18202.5		8.65333e+13
V10-X8	32374.8		6.30704e+12
V10-X9	32483.1		1.06919e+11
V10-X12	32554.8		6.84599e+13
V10-Y8	43986.5		4.24779e+12
V10-Y9	44074.4		7.02459e+10
V10-Y12	44132.7		5.32486e+13
V10-Z8	53487.3		3.06635e+12
V10-Z9	53559.7		5.29184e+10
V10-Z12	53607.8		4.2021e+13
V10-[8	61359.3		2.28473e+12
V10-[9	61419.7		3.90096e+10
V10-[12	61459.8		3.36767e+13
V10-\8	67954.7		1.76062e+12
V10-\9	68005.6		2.91898e+10
V10-\12	68039.3		2.74627e+13
V10-]8	73535.1		1.39721e+12
V10-]9	73578.4		2.28193e+10
V10-]12	73607.1		2.27209e+13
V10-^8	78298.7		1.13387e+12
V10-^9	78335.7		1.85714e+10
V10-^12	78360.3		1.90214e+13
V11-V13	81.0776		3.42124e+07
V11-W9	17999		9.61605e+12
V11-W12	18088.6		1.34542e+12
V11-W13	18152.4		8.80024e+13
V11-X9	32369.1		6.02274e+12
V11-X12	32440.9		1.05268e+12
V11-X13	32491.9		6.94616e+13
V11-Y9	43960.5		4.07569e+12
V11-Y12	44018.8		8.19605e+11
V11-Y13	44060.3		5.39029e+13
V11-Z9	53445.8		2.91333e+12
V11-Z12	53493.8		6.36182e+11
V11-Z13	53528		4.26077e+13
V11-[9	61305.8		2.17429e+12
V11-[12	61345.9		5.11907e+11
V11-[13	61374.4		3.40885e+13
V11-\9	67891.6		1.68516e+12
V11-\12	67925.4		4.19956e+11
V11-\13	67949.4		2.77481e+13
V11-]9	73464.5		1.34097e+12
V11-]12	73493.2		3.47297e+11
V11-]13	73513.6		2.29456e+13
V11-^9	78221.8		1.08716e+12
V11-^12	78246.4		2.8935e+11
V11-^13	78263.9		1.92171e+13
V12-V14	81.0776		3.01104e+07
V12-W10	17999		6.92823e+12
V12-W11	18088.6		8.40435e+10
V12-W14	18152.4		1.05061e+14
V12-X10	32369.1		4.04425e+12
V12-X11	32440.9		4.9307e+10
V12-X14	32491.9		7.89012e+13
V12-Y10	43960.5		2.59259e+12
V12-Y11	44018.8		3.08092e+10
V12-Y14	44060.3		5.89374e+13
V12-Z10	53445.8		1.80117e+12
V12-Z11	53493.8		2.24616e+10
V12-Z14	53528		4.50383e+13
V12-[10	61305.8		1.30358e+12
V12-[11	61345.9		1.59698e+10
V12-[14	61374.4		3.51833e+13
V12-\10	67891.6		9.82175e+11
V12-\11	67925.4		1.16244e+10
V12-\14	67949.4		2.80881e+13
V12-]10	73464.5		7.65279e+11
V12-]11	73493.2		8.93997e+09
V12-]14	73513.6		2.28257e+13
V12-^10	78221.8		6.11491e+11
V12-^11	78246.4		7.20471e+09
V12-^14	78263.9		1.8823e+13
V13-V15	60.6634		1.27549e+07
V13-W11	18007.5		6.72349e+12
V13-W14	18071.3		1.17279e+12
V13-W15	18119		1.06244e+14
V13-X11	32359.8		3.9219e+12
V13-X14	32410.8		8.73245e+11
V13-X15	32449		7.96644e+13
V13-Y11	43937.7		2.52327e+12
V13-Y14	43979.3		6.51924e+11
V13-Y15	44010.3		5.94249e+13
V13-Z11	53412.8		1.73733e+12
V13-Z14	53447		4.9205e+11
V13-Z15	53472.6		4.54517e+13
V13-[11	61264.8		1.26109e+12
V13-[14	61293.3		3.86219e+11
V13-[15	61314.6		3.54599e+13
V13-\11	67844.3		9.55339e+11
V13-\14	67868.3		3.09411e+11
V13-\15	67886.3		2.82785e+13
V13-]11	73412.1		7.45459e+11
V13-]14	73432.5		2.50798e+11
V13-]15	73447.8		2.29778e+13
V13-^11	78165.3		5.94384e+11
V13-^14	78182.8		2.05737e+11
V13-^15	78195.9		1.89553e+13
V14-V16	60.6634		1.07449e+07
V14-W12	18007.5		4.62022e+12
V14-W13	18071.3		4.21806e+10
V14-W16	18119		1.26324e+14
V14-X12	32359.8		2.47551e+12
V14-X13	32410.8		2.26638e+10
V14-X16	32449		8.76924e+13
V14-Y12	43937.7		1.49551e+12
V14-Y13	43979.3		1.34137e+10
V14-Y16	44010.3		6.17198e+13
V14-Z12	53412.8		9.91591e+11
V14-Z13	53447		9.2953e+09
V14-Z16	53472.6		4.50257e+13
V14-[12	61264.8		6.93334e+11
V14-[13	61293.3		6.33345e+09
V14-[16	61314.6		3.3912e+13
V14-\12	67844.3		5.08651e+11
V14-\13	67868.3		4.49975e+09
V14-\16	67886.3		2.62736e+13
V14-]12	73412.1		3.87648e+11
V14-]13	73432.5		3.41509e+09
V14-]16	73447.8		2.08252e+13
V14-^12	78165.3		3.03913e+11
V14-^13	78182.8		2.72088e+09
V14-^16	78195.9		1.68196e+13
V15-V17	47.1041		5.07343e+06
V15-W13	18010.6		4.5233e+12
V15-W16	18058.4		1.06285e+12
V15-W17	18095.4		1.2733e+14
V15-X13	32350.2		2.42191e+12
V15-X16	32388.4		7.32601e+11
V15-X17	32418.1		8.82902e+13
V15-Y13	43918.6		1.46669e+12
V15-Y16	43949.7		5.14846e+11
V15-Y17	43973.8		6.20852e+13
V15-Z13	53386.3		9.65415e+11
V15-Z16	53411.9		3.72064e+11
V15-Z17	53431.8		4.53162e+13
V15-[13	61232.6		6.77335e+11
V15-[16	61254		2.81482e+11
V15-[17	61270.5		3.40924e+13
V15-\13	67807.7		4.99093e+11
V15-\16	67825.6		2.18413e+11
V15-\17	67839.6		2.63973e+13
V15-]13	73371.8		3.80467e+11
V15-]16	73387.1		1.72497e+11
V15-]17	73399		2.09264e+13
V15-^13	78122.2		2.97486e+11
V15-^16	78135.3		1.38639e+11
V15-^17	78145.5		1.69075e+13
V16-V18	47.1041		3.99638e+06
V16-W14	18010.6		2.90641e+12
V16-W15	18058.4		2.06609e+10
V16-W18	18095.4		1.50883e+14
V16-X14	32350.2		1.4027e+12
V16-X15	32388.4		9.98565e+09
V16-X18	32418.1		9.30659e+13
V16-Y14	43918.6		7.87818e+11
V16-Y15	43949.7		5.51445e+09
V16-Y18	43973.8		6.00887e+13
V16-Z14	53386.3		4.93974e+11
V16-Z15	53411.9		3.60205e+09
V16-Z18	53431.8		4.1054e+13
V16-[14	61232.6		3.31183e+11
V16-[15	61254		2.33765e+09
V16-[18	61270.5		2.93815e+13
V16-\14	67807.7		2.35085e+11
V16-\15	67825.6		1.61225e+09
V16-\18	67839.6		2.18467e+13
V16-]14	73371.8		1.74348e+11
V16-]15	73387.1		1.20073e+09
V16-]18	73399		1.67434e+13
V16-^14	78122.2		1.33576e+11
V16-^15	78135.3		9.40482e+08
V16-^18	78145.5		1.3152e+13
